user_id,txn_date,amount,cashback_cost
20798,2026-03-26,74.17,0.0
20798,2026-04-01,62.77,0.0
20798,2026-04-18,65.96,0.0
20798,2026-04-23,36.92,0.0
20798,2026-05-06,69.64,0.0
20800,2026-04-13,29.57,0.0
20805,2026-03-12,46.24,0.0
20805,2026-03-21,65.61,0.0
20805,2026-04-23,42.13,0.0
20805,2026-04-24,55.65,0.0
20805,2026-04-25,39.67,0.0
20806,2026-03-16,23.15,0.0
20807,2026-04-29,66.49,1.9946999999999997
20808,2026-02-07,52.55,0.0
20808,2026-02-21,38.42,0.0
20808,2026-03-12,34.44,0.0
20809,2026-04-07,47.73,0.0
20809,2026-05-04,51.35,0.0
20812,2026-04-01,48.14,1.4442
20812,2026-05-04,59.26,1.7777999999999998
20815,2026-04-03,42.99,1.2897
20815,2026-04-06,29.74,0.8921999999999999
20818,2026-04-23,65.58,0.0
20818,2026-05-01,65.94,0.0
20820,2026-04-15,63.03,0.0
20822,2026-03-29,42.73,1.2818999999999998
20822,2026-04-01,62.1,1.863
20822,2026-04-03,33.88,1.0164
20822,2026-04-09,38.32,1.1496
20822,2026-04-20,26.99,0.8097
20822,2026-04-24,13.57,0.4071
20822,2026-05-13,40.74,1.2222
20829,2026-03-09,60.0,1.7999999999999998
20829,2026-03-26,77.14,2.3142
20831,2026-02-26,29.76,0.8928
20833,2026-02-04,39.54,1.1862
20834,2026-02-21,33.45,1.0035
20837,2026-02-12,52.57,0.0
20837,2026-02-13,29.74,0.0
20837,2026-03-02,52.1,0.0
20837,2026-03-12,41.37,0.0
20838,2026-02-23,25.26,0.7578
20838,2026-03-11,56.72,1.7016
20838,2026-03-13,54.58,1.6374
20839,2026-03-12,42.24,1.2672
20839,2026-03-13,30.95,0.9285
20839,2026-03-27,34.93,1.0479
20839,2026-04-01,61.11,1.8333
20839,2026-04-07,72.23,2.1669
20839,2026-04-13,43.56,1.3068
20839,2026-04-24,34.64,1.0392
20840,2026-03-16,40.43,1.2128999999999999
20842,2026-02-02,42.73,0.0
20842,2026-02-04,53.47,0.0
20842,2026-02-12,55.06,0.0
20842,2026-02-15,79.05,0.0
20842,2026-02-17,57.11,0.0
20842,2026-02-25,84.77,0.0
20842,2026-03-03,55.39,0.0
20842,2026-03-28,67.03,0.0
20843,2026-01-09,45.63,0.0
20843,2026-01-09,39.22,0.0
20843,2026-01-26,42.46,0.0
20843,2026-02-03,37.27,0.0
20843,2026-02-12,17.43,0.0
20843,2026-02-20,48.16,0.0
20843,2026-02-24,58.29,0.0
20843,2026-02-28,33.18,0.0
20843,2026-03-04,54.64,0.0
20845,2026-03-28,27.82,0.0
20848,2026-03-11,78.39,2.3517
20849,2026-01-08,72.76,2.1828
20851,2026-03-27,45.93,0.0
20851,2026-04-12,15.85,0.0
20851,2026-04-27,38.28,0.0
20851,2026-05-01,29.39,0.0
20851,2026-05-17,46.89,0.0
20853,2026-03-08,44.97,1.3491
20855,2026-02-11,73.81,0.0
20856,2026-01-05,8.34,0.2502
20856,2026-01-15,23.26,0.6978
20857,2026-02-13,23.96,0.0
20857,2026-02-21,55.16,0.0
20858,2026-02-20,44.03,1.3209
20862,2026-02-14,45.32,1.3596
20863,2026-02-21,30.69,0.0
20863,2026-02-27,39.86,0.0
20863,2026-03-01,64.91,0.0
20863,2026-03-08,29.77,0.0
20863,2026-03-10,21.57,0.0
20863,2026-03-18,23.0,0.0
20863,2026-03-21,71.26,0.0
20863,2026-03-22,34.92,0.0
20863,2026-04-04,25.35,0.0
20863,2026-04-08,61.09,0.0
20864,2026-03-08,32.64,0.0
20865,2026-02-12,50.09,1.5027000000000001
20865,2026-02-13,48.92,1.4676
20865,2026-02-19,32.46,0.9738
20865,2026-03-06,41.1,1.233
20865,2026-03-13,60.55,1.8164999999999998
20865,2026-03-17,54.81,1.6443
20865,2026-03-19,50.92,1.5276
20865,2026-03-25,78.89,2.3667
20866,2026-04-06,16.1,0.48300000000000004
20868,2026-03-17,49.0,0.0
20871,2026-04-18,33.72,0.0
20872,2026-03-27,30.4,0.9119999999999999
20873,2026-03-11,30.91,0.9273
20873,2026-03-11,54.34,1.6302
20873,2026-04-06,59.57,1.7871
20873,2026-04-10,42.94,1.2881999999999998
20873,2026-04-12,45.07,1.3520999999999999
20873,2026-04-12,37.45,1.1235
20874,2026-04-08,30.64,0.9192
20878,2026-03-19,46.97,0.0
20878,2026-03-26,63.0,0.0
20884,2026-04-09,45.49,0.0
20884,2026-04-18,74.05,0.0
20884,2026-04-18,20.97,0.0
20884,2026-05-06,61.19,0.0
20886,2026-02-06,46.87,1.4061
20888,2026-03-17,25.57,0.7671
20888,2026-04-03,33.93,1.0179
20888,2026-04-12,48.21,1.4463
20888,2026-04-16,23.19,0.6957
20888,2026-04-22,37.92,1.1376
20888,2026-04-27,28.78,0.8634000000000001
20889,2026-03-20,8.25,0.2475
20889,2026-04-16,5.44,0.1632
20891,2026-03-31,13.7,0.411
20892,2026-04-29,9.08,0.2724
20892,2026-04-29,37.59,1.1277000000000001
20892,2026-04-30,29.02,0.8705999999999999
20892,2026-05-12,34.27,1.0281
20893,2026-04-17,24.23,0.7269
20894,2026-03-16,62.23,0.0
20894,2026-04-04,43.24,0.0
20894,2026-04-28,52.06,0.0
20894,2026-05-03,48.06,0.0
20894,2026-05-08,32.58,0.0
20895,2026-01-31,31.21,0.0
20895,2026-02-15,9.46,0.0
20895,2026-02-16,25.28,0.0
20895,2026-02-19,47.73,0.0
20899,2026-01-14,39.73,0.0
20899,2026-01-18,37.93,0.0
20899,2026-02-13,60.6,0.0
20904,2026-03-26,38.59,1.1577
20904,2026-04-27,36.47,1.0940999999999999
20904,2026-04-28,25.53,0.7659
20904,2026-05-08,43.72,1.3115999999999999
20904,2026-05-08,46.03,1.3809
20904,2026-05-12,26.25,0.7875
20905,2026-03-23,66.74,0.0
20905,2026-03-31,73.44,0.0
20905,2026-04-05,60.85,0.0
20905,2026-04-17,76.76,0.0
20905,2026-04-22,39.84,0.0
20905,2026-04-27,44.13,0.0
20905,2026-04-27,62.95,0.0
20905,2026-05-08,90.57,0.0
20906,2026-02-13,5.87,0.0
20908,2026-03-05,29.59,0.0
20908,2026-03-10,39.72,0.0
20908,2026-03-14,29.26,0.0
20912,2026-03-08,62.63,0.0
20915,2026-05-09,28.76,0.8628
20917,2026-05-11,63.14,1.8941999999999999
20920,2026-03-12,48.47,0.0
20920,2026-03-15,48.51,0.0
20920,2026-04-06,29.84,0.0
20920,2026-04-10,44.58,0.0
20920,2026-04-19,47.2,0.0
20920,2026-04-26,42.1,0.0
20921,2026-03-03,68.96,2.0687999999999995
20921,2026-03-19,48.22,1.4465999999999999
20921,2026-03-21,37.54,1.1261999999999999
20921,2026-03-22,2.33,0.0699
20921,2026-03-28,38.73,1.1619
20921,2026-04-14,22.49,0.6747
20921,2026-04-25,27.27,0.8180999999999999
20923,2026-04-24,36.41,1.0922999999999998
20927,2026-01-29,72.7,0.0
20927,2026-02-01,51.81,0.0
20927,2026-02-08,78.42,0.0
20927,2026-02-12,67.56,0.0
20927,2026-02-15,64.22,0.0
20927,2026-02-19,76.16,0.0
20929,2026-02-19,44.23,0.0
20929,2026-02-26,60.26,0.0
20929,2026-03-14,48.9,0.0
20929,2026-03-20,34.75,0.0
20929,2026-03-25,46.21,0.0
20929,2026-03-29,25.9,0.0
20930,2026-03-10,69.14,0.0
20930,2026-03-11,58.6,0.0
20930,2026-04-03,81.51,0.0
20930,2026-04-17,51.53,0.0
20930,2026-05-06,63.86,0.0
20930,2026-05-06,80.72,0.0
20931,2026-01-28,27.7,0.831
20932,2026-02-15,48.73,0.0
20932,2026-03-21,29.12,0.0
20932,2026-03-29,31.35,0.0
20936,2026-02-27,10.89,0.0
20940,2026-04-01,49.66,1.4897999999999998
20940,2026-04-02,21.08,0.6324
20940,2026-04-10,55.56,1.6668
20940,2026-04-22,38.21,1.1462999999999999
20940,2026-04-24,2.39,0.0717
20945,2026-01-22,37.59,0.0
20945,2026-01-23,50.44,0.0
20945,2026-01-27,43.07,0.0
20945,2026-02-15,46.78,0.0
20945,2026-02-23,48.64,0.0
20946,2026-04-11,37.61,0.0
20946,2026-05-02,16.27,0.0
20946,2026-05-15,22.81,0.0
20946,2026-05-16,62.96,0.0
20947,2026-04-09,49.2,1.476
20948,2026-01-11,52.06,0.0
20948,2026-01-16,25.01,0.0
20948,2026-01-18,28.67,0.0
20948,2026-01-25,34.12,0.0
20948,2026-02-15,19.17,0.0
20948,2026-03-03,19.52,0.0
20951,2026-03-13,34.64,1.0392
20953,2026-02-16,22.95,0.6885
20953,2026-03-01,40.35,1.2105
20953,2026-03-03,42.27,1.2681
20953,2026-03-10,47.25,1.4175
20955,2026-01-19,32.06,0.0
20955,2026-01-26,29.44,0.0
20955,2026-02-03,18.95,0.0
20955,2026-03-05,44.92,0.0
20956,2026-01-17,33.39,1.0017
20956,2026-03-05,67.27,2.0181
20958,2026-04-04,15.09,0.4527
20958,2026-04-26,17.29,0.5186999999999999
20958,2026-04-27,18.76,0.5628000000000001
20958,2026-05-02,1.0,0.03
20958,2026-05-26,6.42,0.1926
20961,2026-01-16,50.44,0.0
20961,2026-02-02,42.79,0.0
20961,2026-02-26,55.51,0.0
20966,2026-01-29,101.8,3.054
20966,2026-03-11,59.71,1.7913
20967,2026-03-21,13.42,0.40259999999999996
20967,2026-03-27,26.89,0.8067
20967,2026-04-13,47.15,1.4144999999999999
20968,2026-02-08,34.49,1.0347
20968,2026-03-01,38.11,1.1433
20968,2026-03-06,28.67,0.8601
20968,2026-03-22,31.17,0.9351
20969,2026-04-27,32.72,0.9815999999999999
20974,2026-03-18,13.59,0.0
20978,2026-04-06,34.06,1.0218
20978,2026-05-09,13.61,0.40829999999999994
20979,2026-02-16,41.23,0.0
20980,2026-03-31,49.21,0.0
20980,2026-04-22,42.46,0.0
20981,2026-04-11,4.25,0.0
20981,2026-04-17,46.42,0.0
20981,2026-05-05,31.65,0.0
20981,2026-05-05,31.39,0.0
20981,2026-05-07,19.56,0.0
20981,2026-05-09,39.9,0.0
20982,2026-03-04,52.76,0.0
20982,2026-03-19,55.66,0.0
20982,2026-03-21,26.91,0.0
20984,2026-03-11,74.67,0.0
20984,2026-03-20,74.81,0.0
20984,2026-03-20,64.8,0.0
20986,2026-02-19,77.57,2.3270999999999997
20986,2026-02-26,77.62,2.3286000000000002
20986,2026-03-05,51.41,1.5422999999999998
20986,2026-03-11,31.65,0.9494999999999999
20986,2026-03-12,76.96,2.3087999999999997
20986,2026-03-14,54.92,1.6476
20986,2026-03-27,57.76,1.7328
20987,2026-01-31,13.74,0.4122
20987,2026-02-22,6.62,0.1986
20988,2026-03-14,73.62,0.0
20988,2026-04-19,45.99,0.0
20989,2026-01-11,47.89,1.4366999999999999
20989,2026-03-04,31.34,0.9401999999999999
20990,2026-04-19,44.73,1.3418999999999999
20990,2026-04-24,8.14,0.2442
20990,2026-04-25,19.77,0.5931
20990,2026-04-28,13.4,0.40199999999999997
20991,2026-02-04,32.13,0.9639000000000001
20991,2026-03-06,38.2,1.1460000000000001
20991,2026-03-14,40.05,1.2014999999999998
20993,2026-04-12,14.31,0.0
20993,2026-04-17,19.14,0.0
20993,2026-05-04,7.87,0.0
20993,2026-05-07,35.82,0.0
20994,2026-04-11,59.96,0.0
20995,2026-03-10,41.98,1.2593999999999999
20997,2026-01-08,37.12,0.0
20998,2026-03-20,29.44,0.0
20998,2026-04-23,30.2,0.0
20999,2026-04-23,31.91,0.9572999999999999
21003,2026-01-06,44.3,1.329
21003,2026-01-27,48.45,1.4535
21003,2026-03-02,69.63,2.0888999999999998
21008,2026-03-13,44.21,0.0
21008,2026-03-20,59.3,0.0
21009,2026-03-13,63.79,1.9137
21009,2026-04-05,10.13,0.3039
21010,2026-03-10,27.23,0.8169
21010,2026-03-12,30.29,0.9087
21010,2026-03-19,29.1,0.873
21010,2026-04-05,1.0,0.03
21011,2026-04-16,52.02,1.5606
21013,2026-03-28,51.46,1.5438
21013,2026-03-28,74.77,2.2430999999999996
21013,2026-04-04,15.13,0.4539
21013,2026-04-19,38.41,1.1522999999999999
21013,2026-04-19,47.15,1.4144999999999999
21013,2026-04-27,37.82,1.1346
21013,2026-05-06,51.56,1.5468
21013,2026-05-12,53.73,1.6118999999999999
21013,2026-05-15,42.12,1.2635999999999998
21014,2026-02-11,58.03,0.0
21014,2026-02-17,66.33,0.0
21014,2026-02-23,38.4,0.0
21014,2026-03-04,44.81,0.0
21014,2026-03-05,43.57,0.0
21014,2026-03-12,81.0,0.0
21014,2026-03-29,69.75,0.0
21014,2026-04-07,66.54,0.0
21017,2026-03-15,45.38,1.3614
21018,2026-01-18,35.43,0.0
21018,2026-01-20,43.19,0.0
21027,2026-02-28,35.79,1.0736999999999999
21031,2026-03-02,67.76,2.0328
21032,2026-04-10,39.01,0.0
21032,2026-05-02,24.7,0.0
21034,2026-01-22,7.31,0.0
21034,2026-01-23,25.78,0.0
21034,2026-01-25,27.9,0.0
21034,2026-02-02,43.55,0.0
21034,2026-02-09,42.78,0.0
21034,2026-03-06,10.49,0.0
21034,2026-03-07,15.77,0.0
21034,2026-03-17,1.0,0.0
21037,2026-04-12,23.98,0.0
21040,2026-01-23,60.35,1.8105
21040,2026-02-05,51.86,1.5557999999999998
21040,2026-02-09,63.08,1.8923999999999999
21040,2026-02-10,60.57,1.8171
21040,2026-02-13,62.36,1.8708
21040,2026-02-19,26.23,0.7868999999999999
21040,2026-03-03,32.96,0.9888
21040,2026-03-03,62.32,1.8696
21040,2026-03-13,46.56,1.3968
21043,2026-02-23,92.24,0.0
21043,2026-02-26,68.24,0.0
21043,2026-02-28,77.96,0.0
21043,2026-03-24,66.57,0.0
21043,2026-03-26,47.35,0.0
21043,2026-04-06,70.87,0.0
21043,2026-04-07,63.31,0.0
21044,2026-03-13,32.7,0.9810000000000001
21044,2026-03-15,45.67,1.3701
21044,2026-03-31,96.1,2.8829999999999996
21045,2026-02-18,68.85,2.0654999999999997
21045,2026-02-19,48.51,1.4552999999999998
21045,2026-02-27,46.19,1.3857
21045,2026-03-13,35.74,1.0722
21045,2026-03-18,44.35,1.3305
21045,2026-03-28,35.94,1.0781999999999998
21046,2026-03-29,23.83,0.7148999999999999
21046,2026-03-31,15.69,0.47069999999999995
21048,2026-02-16,28.05,0.8415
21051,2026-03-10,65.36,0.0
21051,2026-03-10,53.45,0.0
21053,2026-02-09,31.5,0.0
21053,2026-03-13,41.33,0.0
21053,2026-03-25,29.59,0.0
21060,2026-05-05,11.14,0.3342
21062,2026-02-02,35.62,0.0
21062,2026-02-21,19.18,0.0
21062,2026-02-26,37.7,0.0
21062,2026-03-02,36.31,0.0
21065,2026-02-06,40.57,0.0
21066,2026-02-17,19.88,0.5963999999999999
21066,2026-03-04,26.13,0.7838999999999999
21066,2026-03-05,17.26,0.5178
21067,2026-04-03,80.85,2.4254999999999995
21067,2026-04-04,56.87,1.7061
21067,2026-04-04,73.09,2.1927
21067,2026-04-13,61.7,1.851
21067,2026-04-14,77.51,2.3253
21067,2026-04-14,73.73,2.2119
21067,2026-04-15,74.69,2.2407
21067,2026-04-28,84.51,2.5353
21067,2026-04-29,64.01,1.9203000000000001
21067,2026-05-02,67.03,2.0109
21067,2026-05-07,72.59,2.1777
21067,2026-05-09,52.21,1.5663
21067,2026-05-10,73.74,2.2121999999999997
21067,2026-05-11,101.71,3.0513
21071,2026-04-11,16.07,0.4821
21072,2026-03-21,22.31,0.6692999999999999
21074,2026-01-13,14.68,0.44039999999999996
21074,2026-01-14,18.23,0.5468999999999999
21074,2026-01-16,24.27,0.7281
21074,2026-01-17,43.14,1.2942
21074,2026-02-08,69.0,2.07
21074,2026-02-13,17.15,0.5145
21074,2026-02-14,58.05,1.7414999999999998
21074,2026-02-21,33.1,0.993
21075,2026-03-31,40.81,0.0
21078,2026-01-14,29.15,0.8744999999999999
21080,2026-01-30,32.68,0.0
21080,2026-02-27,9.01,0.0
21080,2026-03-07,36.11,0.0
21081,2026-03-21,50.64,1.5191999999999999
21081,2026-04-11,44.8,1.3439999999999999
21081,2026-04-14,74.35,2.2304999999999997
21082,2026-03-09,32.74,0.9822000000000001
21082,2026-03-12,30.61,0.9182999999999999
21082,2026-03-28,45.44,1.3632
21082,2026-04-16,6.59,0.1977
21082,2026-04-20,23.2,0.696
21083,2026-04-07,52.51,1.5753
21083,2026-04-11,24.87,0.7461
21083,2026-04-15,24.25,0.7274999999999999
21083,2026-04-24,44.07,1.3221
21083,2026-04-29,51.86,1.5557999999999998
21083,2026-05-05,39.38,1.1814
21083,2026-05-14,53.68,1.6103999999999998
21083,2026-05-16,27.86,0.8358
21083,2026-05-17,44.98,1.3494
21083,2026-05-24,41.38,1.2414
21084,2026-01-07,51.76,0.0
21084,2026-02-24,72.76,0.0
21086,2026-03-04,31.8,0.954
21086,2026-03-06,38.15,1.1444999999999999
21086,2026-03-12,38.67,1.1601
21086,2026-03-12,35.18,1.0554
21086,2026-04-22,51.31,1.5393000000000001
21089,2026-02-05,60.05,0.0
21089,2026-03-07,53.13,0.0
21089,2026-03-24,65.22,0.0
21089,2026-03-26,38.84,0.0
21089,2026-03-28,75.91,0.0
21090,2026-03-04,61.33,0.0
21091,2026-02-17,55.56,1.6668
21091,2026-02-22,66.76,2.0028
21091,2026-03-02,52.72,1.5816
21091,2026-03-04,66.76,2.0028
21091,2026-03-08,59.63,1.7889
21091,2026-04-03,76.19,2.2857
21091,2026-04-05,41.04,1.2311999999999999
21091,2026-04-12,41.69,1.2507
21091,2026-04-14,62.45,1.8735
21092,2026-03-27,50.56,1.5168
21092,2026-04-01,48.28,1.4484
21093,2026-03-12,59.91,0.0
21093,2026-03-16,48.36,0.0
21093,2026-03-21,42.24,0.0
21093,2026-03-28,69.78,0.0
21093,2026-04-05,31.14,0.0
21094,2026-02-03,31.37,0.9411
21094,2026-03-02,43.95,1.3185
21094,2026-03-19,66.82,2.0046
21094,2026-03-29,38.3,1.1489999999999998
21095,2026-04-13,25.69,0.0
21095,2026-04-19,22.89,0.0
21095,2026-04-25,32.77,0.0
21095,2026-05-11,24.89,0.0
21096,2026-05-19,72.44,0.0
21097,2026-04-28,61.65,1.8495
21098,2026-04-26,36.36,1.0908
21099,2026-03-13,41.43,0.0
21099,2026-03-25,62.16,0.0
21099,2026-04-03,37.56,0.0
21099,2026-04-17,56.43,0.0
21099,2026-04-21,53.11,0.0
21099,2026-04-28,41.24,0.0
21099,2026-05-03,56.79,0.0
21100,2026-01-29,35.29,0.0
21100,2026-02-01,5.8,0.0
21100,2026-02-01,1.0,0.0
21100,2026-02-14,12.43,0.0
21101,2026-01-26,63.91,1.9172999999999998
21102,2026-02-09,27.29,0.8187
21102,2026-02-11,28.82,0.8645999999999999
21102,2026-02-15,45.2,1.356
21102,2026-03-10,24.42,0.7326
21102,2026-03-11,30.2,0.9059999999999999
21102,2026-03-12,34.26,1.0277999999999998
21102,2026-03-26,7.55,0.22649999999999998
21102,2026-04-01,1.0,0.03
21103,2026-04-05,31.91,0.9572999999999999
21103,2026-05-06,16.53,0.4959
21103,2026-05-10,12.3,0.369
21104,2026-01-18,46.22,0.0
21106,2026-02-07,37.12,1.1136
21108,2026-04-04,53.04,0.0
21110,2026-04-15,37.35,1.1205
21112,2026-05-09,27.29,0.0
21113,2026-02-08,43.97,0.0
21113,2026-02-09,46.88,0.0
21113,2026-02-18,35.69,0.0
21113,2026-03-09,32.67,0.0
21113,2026-03-10,50.18,0.0
21113,2026-03-24,47.99,0.0
21113,2026-03-28,16.57,0.0
21114,2026-01-14,76.55,0.0
21114,2026-02-01,61.16,0.0
21114,2026-02-21,77.08,0.0
21116,2026-04-27,17.56,0.5267999999999999
21116,2026-04-28,52.55,1.5764999999999998
21116,2026-05-08,38.98,1.1693999999999998
21116,2026-05-13,22.03,0.6609
21117,2026-03-26,16.63,0.49889999999999995
21118,2026-03-29,5.27,0.0
21120,2026-03-05,17.82,0.0
21120,2026-03-15,43.03,0.0
21120,2026-04-15,10.01,0.0
21120,2026-04-17,21.56,0.0
21121,2026-03-30,1.0,0.0
21121,2026-05-12,18.15,0.0
21123,2026-05-14,45.8,1.3739999999999999
21123,2026-05-15,73.6,2.2079999999999997
21125,2026-03-27,24.14,0.0
21126,2026-02-13,62.45,0.0
21129,2026-01-19,48.73,0.0
21129,2026-01-24,67.87,0.0
21129,2026-02-14,36.27,0.0
21129,2026-02-17,76.06,0.0
21129,2026-03-06,43.02,0.0
21132,2026-02-26,27.59,0.8277
21132,2026-03-03,37.92,1.1376
21132,2026-03-11,56.33,1.6899
21132,2026-03-19,48.16,1.4447999999999999
21132,2026-04-01,43.18,1.2953999999999999
21132,2026-04-05,56.8,1.704
21132,2026-04-10,56.39,1.6917
21133,2026-03-18,31.38,0.9413999999999999
21133,2026-03-22,20.6,0.618
21133,2026-04-01,46.07,1.3820999999999999
21133,2026-04-03,57.01,1.7103
21133,2026-04-11,61.03,1.8309
21133,2026-04-17,38.83,1.1648999999999998
21133,2026-04-25,40.28,1.2084
21133,2026-04-25,65.34,1.9602
21136,2026-01-20,5.55,0.16649999999999998
21136,2026-01-26,20.8,0.624
21136,2026-02-08,14.04,0.42119999999999996
21136,2026-02-15,38.58,1.1574
21136,2026-02-20,7.45,0.2235
21136,2026-02-22,20.58,0.6174
21136,2026-02-28,37.48,1.1243999999999998
21136,2026-03-08,3.47,0.1041
21136,2026-03-11,37.01,1.1102999999999998
21137,2026-02-26,61.35,1.8405
21139,2026-03-06,40.35,1.2105
21139,2026-03-26,62.05,1.8615
21140,2026-03-25,28.8,0.864
21140,2026-04-07,18.62,0.5586
21140,2026-04-10,29.68,0.8904
21140,2026-04-25,22.35,0.6705
21140,2026-05-22,22.27,0.6680999999999999
21141,2026-02-08,60.09,1.8027
21141,2026-02-09,56.82,1.7046
21142,2026-02-01,58.85,1.7655
21142,2026-02-04,46.37,1.3910999999999998
21142,2026-02-08,51.35,1.5405
21142,2026-03-11,44.32,1.3296
21142,2026-03-14,47.31,1.4193
21144,2026-02-28,39.0,0.0
21144,2026-03-09,59.05,0.0
21144,2026-03-10,18.05,0.0
21144,2026-03-23,53.69,0.0
21144,2026-04-03,39.64,0.0
21144,2026-04-07,29.86,0.0
21144,2026-04-12,84.94,0.0
21144,2026-04-13,26.32,0.0
21144,2026-04-15,48.64,0.0
21144,2026-04-20,25.44,0.0
21144,2026-04-22,41.91,0.0
21146,2026-03-31,89.05,2.6715
21148,2026-01-16,36.15,1.0845
21148,2026-01-20,17.62,0.5286
21148,2026-01-21,22.36,0.6708
21148,2026-02-09,13.13,0.39390000000000003
21148,2026-03-03,1.0,0.03
21148,2026-03-07,36.02,1.0806
21148,2026-03-08,59.6,1.788
21148,2026-03-14,12.49,0.3747
21148,2026-03-15,25.66,0.7697999999999999
21149,2026-02-21,20.26,0.0
21150,2026-04-24,34.63,1.0389
21150,2026-04-29,45.52,1.3656000000000001
21152,2026-03-25,71.47,2.1441
21152,2026-05-05,77.88,2.3364
21152,2026-05-13,51.7,1.551
21152,2026-05-20,62.83,1.8848999999999998
21156,2026-02-10,17.41,0.5223
21156,2026-02-22,6.62,0.1986
21156,2026-04-03,35.36,1.0608
21156,2026-04-07,5.13,0.15389999999999998
21158,2026-02-22,43.02,0.0
21158,2026-03-12,51.64,0.0
21161,2026-02-05,3.08,0.0924
21163,2026-03-26,52.91,0.0
21163,2026-04-05,89.36,0.0
21163,2026-05-11,62.24,0.0
21163,2026-05-20,59.38,0.0
21164,2026-02-16,16.9,0.0
21164,2026-02-24,10.7,0.0
21165,2026-02-25,37.64,1.1292
21167,2026-04-14,38.35,0.0
21172,2026-03-31,57.64,1.7291999999999998
21172,2026-04-12,53.53,1.6058999999999999
21175,2026-03-18,56.46,1.6938
21177,2026-03-15,40.09,1.2027
21177,2026-03-20,50.35,1.5105
21177,2026-03-31,72.23,2.1669
21177,2026-04-01,59.97,1.7991
21177,2026-04-03,20.79,0.6236999999999999
21177,2026-04-08,37.19,1.1157
21177,2026-04-20,46.91,1.4072999999999998
21177,2026-04-23,60.84,1.8252
21177,2026-05-01,47.33,1.4199
21179,2026-02-07,38.45,1.1535
21179,2026-02-14,46.68,1.4003999999999999
21179,2026-02-23,16.98,0.5094
21179,2026-03-03,9.54,0.28619999999999995
21180,2026-04-05,45.39,1.3617
21180,2026-05-02,33.1,0.993
21180,2026-05-23,42.8,1.2839999999999998
21180,2026-05-26,59.36,1.7808
21181,2026-03-30,41.52,0.0
21181,2026-04-04,34.84,0.0
21181,2026-04-08,61.12,0.0
21181,2026-05-02,25.35,0.0
21182,2026-02-15,26.44,0.0
21182,2026-02-21,34.13,0.0
21182,2026-02-22,32.17,0.0
21182,2026-02-25,61.02,0.0
21182,2026-03-31,34.74,0.0
21183,2026-04-03,14.28,0.42839999999999995
21187,2026-03-11,66.61,1.9983
21187,2026-03-11,66.42,1.9926
21187,2026-03-16,27.21,0.8163
21195,2026-02-11,18.79,0.5637
21195,2026-03-13,20.89,0.6267
21196,2026-02-02,35.74,1.0722
21196,2026-02-07,29.61,0.8883
21196,2026-02-10,51.99,1.5597
21196,2026-02-16,55.26,1.6578
21196,2026-02-17,52.35,1.5705
21196,2026-02-19,57.32,1.7196
21196,2026-02-26,38.5,1.155
21196,2026-03-13,48.02,1.4406
21196,2026-03-13,56.59,1.6977
21198,2026-02-22,28.18,0.0
21198,2026-02-24,55.52,0.0
21198,2026-03-04,56.27,0.0
21198,2026-03-07,38.68,0.0
21198,2026-03-08,36.97,0.0
21198,2026-03-08,42.7,0.0
21199,2026-04-21,42.53,1.2759
21200,2026-02-21,61.39,1.8417
21200,2026-03-02,22.48,0.6744
21201,2026-03-23,48.94,0.0
21202,2026-03-04,47.79,1.4337
21202,2026-03-08,64.51,1.9353
21202,2026-03-16,44.75,1.3425
21202,2026-03-20,45.86,1.3758
21202,2026-03-27,37.46,1.1238
21202,2026-04-07,62.87,1.8860999999999999
21202,2026-04-13,23.66,0.7098
21202,2026-04-14,21.39,0.6417
21204,2026-03-29,74.93,2.2479
21204,2026-04-05,68.7,2.061
21204,2026-04-11,64.25,1.9275
21204,2026-04-29,80.69,2.4206999999999996
21204,2026-05-08,41.93,1.2579
21204,2026-05-12,65.66,1.9697999999999998
21205,2026-04-03,17.49,0.5246999999999999
21205,2026-04-07,15.11,0.4533
21205,2026-04-09,3.33,0.0999
21205,2026-04-19,13.65,0.4095
21205,2026-04-22,3.22,0.0966
21205,2026-04-27,33.14,0.9942
21206,2026-04-03,10.08,0.3024
21210,2026-01-27,42.71,0.0
21210,2026-02-01,49.39,0.0
21210,2026-02-16,42.87,0.0
21210,2026-03-08,51.71,0.0
21212,2026-03-17,74.81,0.0
21212,2026-03-18,28.74,0.0
21212,2026-03-27,51.61,0.0
21212,2026-04-16,48.64,0.0
21213,2026-04-01,43.72,1.3115999999999999
21213,2026-04-04,45.09,1.3527
21213,2026-04-08,26.04,0.7811999999999999
21213,2026-04-20,63.84,1.9152
21213,2026-04-20,35.53,1.0659
21213,2026-04-23,46.83,1.4048999999999998
21213,2026-04-24,25.18,0.7554
21213,2026-05-02,40.23,1.2068999999999999
21213,2026-05-14,50.19,1.5056999999999998
21214,2026-01-04,23.3,0.699
21214,2026-01-04,26.71,0.8013
21214,2026-01-07,71.77,2.1531
21214,2026-01-24,62.86,1.8858
21214,2026-02-01,35.14,1.0542
21214,2026-02-10,60.07,1.8021
21214,2026-02-21,59.05,1.7714999999999999
21215,2026-01-27,13.39,0.0
21215,2026-02-21,47.69,0.0
21217,2026-02-27,32.39,0.0
21217,2026-03-02,32.6,0.0
21217,2026-03-05,21.43,0.0
21217,2026-03-13,22.3,0.0
21217,2026-03-14,25.69,0.0
21217,2026-03-21,25.65,0.0
21218,2026-03-08,28.07,0.0
